naics_code,psc_code,what_was_done,work_type,regime,confidence,review_status,prompt_version,model_id,generated_at,source_vintage
423710,7920,"Brooms, brushes, mops, and sponges",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423710,7930,Cleaning and polishing compounds,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423710,9905,"Signs, displays, and identification plates",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423720,4510,Plumbing fixtures and accessories,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423720,4520,Space and water heating equipment,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423720,5120,Nonedged nonpowered hand tools,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423730,4120,Air conditioning equipment and systems,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423730,4520,Space and water heating equipment,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423740,4110,Refrigeration equipment,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423740,4130,Refrigeration and air-conditioning components,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423830,3815,Crane and crane-shovel attachments,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423830,3830,Truck and tractor attachments,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423830,3895,Miscellaneous construction equipment,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423830,3920,Nonself-propelled material handling equipment,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423830,3930,Self-propelled warehouse trucks and forklifts,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423830,4210,Firefighting equipment,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423840,5120,Commodity hand tools and MRO supplies,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423840,5340,Commercial hardware,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423840,5345,Abrasive disks and stones,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423840,7290,Household and commercial furnishings and appliances,distribute_resell,psc_carries,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423840,7920,"Brooms, brushes, mops, and sponges",distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423840,8115,"Boxes, cartons, and crates",distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423840,8145,Specialized shipping and storage containers,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423840,9905,"Signs, displays, and identification plates",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423850,4220,Marine lifesaving and diving equipment,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423850,7910,Floor polishers and vacuum cleaning equipment,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423850,8115,"Boxes, cartons, and crates",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423860,R706,Logistics support services,services_labor,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423860,V003,Packing and crating services,services_labor,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423860,V231,Lodging and hotel accommodation services,services_labor,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423860,V301,Relocation and moving services,services_labor,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423860,V999,Transportation and relocation services,services_labor,emergent,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423910,6515,Medical and surgical instruments and supplies,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423910,7830,Recreational and gymnastic equipment,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
423940,6645,Timepieces and time measuring instruments,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
423990,8305,Textile fabrics,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424110,3610,"Printing, duplicating, and bookbinding equipment",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424110,7510,Office supplies,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424120,7510,Office supplies,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424120,7520,Office devices and accessories,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424130,7330,Kitchen hand tools and utensils,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424130,7420,Accounting and calculating machines,distribute_resell,psc_carries,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424130,7510,Office and paper supplies,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424210,6505,Drugs and biologicals,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424210,6508,Medicated cosmetics and toiletries,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424210,6510,Surgical dressing materials,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424210,6515,Medical and surgical instruments and supplies,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424210,8530,Personal toiletry articles,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424350,8415,Special-purpose and protective clothing,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424410,4520,Space and water heating equipment,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424410,8915,Fresh fruits and vegetables,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424410,8945,"Food, oils, and fats",distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424420,6650,Optical instruments and test equipment,distribute_resell,psc_carries,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424420,6680,"Flow, level, and motion measuring instruments",distribute_resell,psc_carries,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424430,8910,Dairy foods and eggs,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424440,8905,"Meat, poultry, and fish",distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424440,8945,Food oils and fats,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424470,8905,"Meat, poultry, and fish",distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424470,8945,"Meat, poultry, and fish",distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424480,8915,Fresh fruits and vegetables,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424490,5330,Packing and gasket materials,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
424490,8915,Fruits and vegetables,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424490,8940,Special dietary foods and preparations,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424610,7930,Cleaning and polishing compounds,distribute_resell,psc_carries,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424690,6850,Miscellaneous chemical specialties,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424720,9130,Petroleum-based liquid fuels,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424720,9140,Fuel oils,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424920,7630,Newspapers and periodicals,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424950,8010,"Paints, varnishes, and related coatings",distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
424950,8020,Paint and artists' brushes,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
425120,R610,Personal property management services,services_labor,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
441110,2310,Passenger motor vehicles,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
441222,2090,Ship and marine equipment,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
441227,2310,Passenger motor vehicles,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
441228,2310,Passenger motor vehicles,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
441310,2590,Miscellaneous vehicular components,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
442110,7110,Office furniture,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
443120,7010,IT equipment system configuration,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
443120,7030,Commercial off-the-shelf software licenses,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444110,5120,Commodity hand tools and MRO supplies,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444110,5340,Commercial hardware and MRO supplies,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444110,7510,Office supplies,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444130,5120,Nonpowered hand tools,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444130,5210,Craftsmen's measuring tools,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444130,5340,Commercial hardware,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444130,5430,Storage tanks,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444130,5680,Miscellaneous construction materials,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444130,H179,Cleaning equipment quality-control inspection,services_labor,emergent,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444140,5120,Nonpowered nonedged hand tools,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444140,5340,Commercial hardware,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444140,5430,Storage tanks,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5640,"Wallboard, building paper, and thermal insulation",distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5905,Resistors,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5920,"Fuses, arrestors, and protectors",distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5925,Circuit breakers,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5930,Switches,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444180,5935,Electrical connectors,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444180,5945,Relays and solenoids,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5965,"Headsets, handsets, microphones, and speakers",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5975,Electrical hardware and supplies,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5985,"Antennas, waveguides, and related equipment",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5995,Communication cable and wire assemblies,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444180,5996,Electronic amplifiers,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5998,Electrical and electronic assemblies and boards,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444180,5999,Miscellaneous electrical and electronic components,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5680,Miscellaneous construction materials,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5920,Electrical fuses and protectors,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5925,Circuit breakers,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5930,Electrical switches,distribute_resell,emergent,medium,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5935,Electrical connectors,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444190,5940,"Electrical lugs, terminals, and terminal strips",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5945,Relays and solenoids,distribute_resell,emergent,medium,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5965,"Headsets, handsets, microphones, and speakers",distribute_resell,emergent,medium,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5975,Electrical hardware and supplies,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5985,"Antennas, waveguides, and related equipment",distribute_resell,emergent,medium,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5995,Communication cable and wire assemblies,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
444190,5998,Electrical and electronic assemblies and boards,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
444190,5999,Miscellaneous electrical and electronic components,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
446199,6510,Surgical dressing materials,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
446199,6515,Medical and surgical equipment and supplies,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
446199,6550,In vitro diagnostic reagents and test kits,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
448150,8415,Special purpose and protective clothing,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
449110,7110,Office furniture,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
449210,7E20,End-user IT hardware and productivity tools,distribute_resell,emergent,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
453210,7420,Accounting and calculating machines,distribute_resell,psc_carries,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
453210,7510,Office supplies,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
453210,7E20,End-user computing hardware and help-desk support,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
453998,6910,Training aids,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
454310,9130,Petroleum-base liquid fuels,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
454310,9140,Fuel oils,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
455219,6910,Training aids,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
456199,6505,Drugs and biologicals,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
456199,6510,Surgical dressing materials,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
456199,6515,Medical and surgical instruments and supplies,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
456199,6520,"Dental instruments, equipment, and supplies",distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
456199,6530,"Hospital furniture, equipment, and supplies",distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
456199,6550,In vitro diagnostic reagents and test kits,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
457210,9110,Solid fuels,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
457210,9130,Petroleum-base liquid fuels,distribute_resell,psc_carries,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
457210,9140,Fuel oils,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
458110,8415,Special purpose clothing,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
459410,7510,Office supplies,distribute_resell,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
459999,6910,Training aids,distribute_resell,psc_carries,medium,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
481111,V211,Air passenger transportation services,services_labor,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
481111,V221,Passenger air charter services,services_labor,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
481112,V111,Air freight transportation services,other,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
481211,F003,Aerial wildfire suppression services,services_labor,emergent,high,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
481211,R499,Aerospace and air transport support services,services_labor,naics_carries,low,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
481211,V121,Air charter transportation services,services_labor,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
481211,V211,Chartered air passenger transportation,services_labor,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:56:05.044157+00:00,fpds_2021_triunion_5000
481211,V221,Passenger air charter services,services_labor,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
481212,F003,Aerial wildfire suppression services,services_labor,emergent,high,confirmed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
481212,V121,Air charter freight transport,services_labor,redundant,high,unreviewed,what_was_done_v2,claude-opus-4-8,2026-07-01T20:37:53.423478+00:00,fpds_2021_triunion_1760
